transcript	CCL	CL	CT	T
atlasMiR-125514-5p_CGGGG#2	0.11567736	0.00000000	0.03640253	0.00000000
atlasMiR-125543_CGG#3	0.04896339	0.00000000	0.07295789	0.00000000
atlasMiR-125543-5p_CGG#3	0.11120755	0.00000000	0.03881349	0.00000000
atlasMiR-42440-5p_CGG#0	0.07311369	0.83830026	0.03312951	0.00000000
atlasMiR-125543-3p_CGG#3	0.03359676	0.00000000	0.07598192	0.01919701
atlasMiR-42440-3p_CGG#0	0.11204517	0.00000000	0.03833618	0.00000000
atlasMiR-42453-5p_CGGG#4	0.130382559	0.000000000	0.025555523	0.009315114
atlasMiR-42453-3p_CGGG#4	0.07266141	0.00000000	0.03387533	0.09239623
atlasMiR-125553_CGG#2	0.14949451	0.00000000	0.01764813	0.00000000
atlasMiR-42455-5p_CGG#3	0.07234680	0.00000000	0.05652138	0.01212408
atlasMiR-42455-3p_CGG#3	0.02489061	0.32146444	0.07046503	0.01874605
atlasMiR-125553-3p_CGG#2	0.08519124	0.00000000	0.04409533	0.03119936
atlasMiR-125553-5p_CGG#2	0.02281377	0.00000000	0.04698887	0.14263681
atlasMiR-42456-5p_CGG#4	0.03832967	0.00000000	0.07841981	0.00000000
atlasMiR-42456-3p_CGG#4	0.149659015	0.000000000	0.002764538	0.051952119
atlasMiR-42458-3p_CGGGG#3	0.14392241	0.00000000	0.01298102	0.02662852
atlasMiR-42459-3p_CGGGG#3	0.05163706	0.00000000	0.07104141	0.00000000
atlasMiR-125567_CGG#5	0.08331807	0.67082039	0.03239264	0.00000000
atlasMiR-125567-3p_CGG#5	0.06233192	0.00000000	0.01678587	0.17238931
atlasMiR-125567-5p_CGG#5	0.10393038	0.00000000	0.03756798	0.01679514
atlasMiR-42497-5p_CGGG#3	0.02700943	0.00000000	0.07799354	0.02280318
atlasMiR-42497-3p_CGGG#3	0.04062358	0.00000000	0.07688279	0.00000000
atlasMiR-125582-3p_CGGGG#4	0.176815763	0.000000000	0.000000000	0.007578042
atlasMiR-42510_CGGGG#4	0.03618061	0.00000000	0.06230189	0.06032742
atlasMiR-42510-5p_CGGGG#4	0.02112778	0.00000000	0.03662256	0.18125225
atlasMiR-42510-3p_CGGGG#4	0.132483064	0.000000000	0.024278169	0.007439024
atlasMiR-125593-5p_CCGGG#4	0.0800823	0.0000000	0.0550833	0.0000000
atlasMiR-125593-3p_CCGGG#4	0.04131119	0.00000000	0.07631790	0.00000000
atlasMiR-125605-5p_CGGGG#2	0.02314617	1.00542932	0.04844437	0.02110235
atlasMiR-125605-3p_CGGGG#2	0.10250330	0.00000000	0.03594008	0.02391097
atlasMiR-42555-5p_CGG#5	0.00000000	0.00000000	0.08556892	0.04730829
atlasMiR-42555-3p_CGG#5	0.04539048	0.32146444	0.05644494	0.02603188
atlasMiR-125638-5p_CCGGG#4	0.01776458	0.00000000	0.08905971	0.00000000
atlasMiR-125638-3p_CCGGG#4	0.05065247	0.82843590	0.03117466	0.04837688
atlasMiR-125714_CGG#5	0.06359531	0.00000000	0.05040195	0.04811264
atlasMiR-125714-5p_CGG#5	0.044837928	0.838300262	0.045116061	0.008887896
atlasMiR-125714-3p_CGG#5	0.05285029	0.00000000	0.06484025	0.01749526
atlasMiR-42657-5p_CGGGG#4	0.12952596	0.54726749	0.00000000	0.03686482
atlasMiR-42657-3p_CGGGG#4	0.02650415	0.54726749	0.06682123	0.00000000
atlasMiR-42674-5p_CGCGG#0	0.01932814	0.00000000	0.08222602	0.02086351
atlasMiR-42674-3p_CGCGG#0	0.04161149	0.00000000	0.05972986	0.05741455
atlasMiR-42694-5p_CGGGG#3	0.07202684	0.00000000	0.05915388	0.00000000
atlasMiR-42694-3p_CGGGG#3	0.00000000	0.00000000	0.06694071	0.11280980
atlasMiR-42715-5p_CGGG#4	0.13061644	0.00000000	0.02695925	0.00000000
atlasMiR-42715-3p_CGGG#4	0.10841581	0.00000000	0.03910461	0.00000000
atlasMiR-42741-5p_CGGG#4	0.0540440	0.0000000	0.0319063	0.1317129
atlasMiR-42741-3p_CGGG#4	0.142750640	0.000000000	0.009590831	0.037202089
atlasMiR-42743_CGCGG#4	0.03802153	0.31918106	0.06732928	0.00000000
atlasMiR-42743-5p_CGCGG#4	0.15746592	0.00000000	0.01189978	0.00000000
atlasMiR-42743-3p_CGCGG#4	0.04900514	1.00217874	0.03959362	0.00000000
atlasMiR-42768-5p_CGGG#4	0.00000000	0.31918106	0.07721225	0.03878385
atlasMiR-42768-3p_CGGG#4	0.04933086	0.00000000	0.07105452	0.00000000
atlasMiR-125856-3p_CGG#1	0.12934402	0.00000000	0.02717722	0.00000000
atlasMiR-125856-5p_CGG#1	0.03757584	0.00000000	0.07749428	0.00000000
atlasMiR-125867-3p_CCGGG#4	0.1509762	0.0000000	0.0000000	0.0545698
atlasMiR-125867-5p_CCGGG#4	0.11346280	0.00000000	0.03587292	0.00000000
atlasMiR-42798-5p_CGG#4	0.10273204	0.00000000	0.02772563	0.04987459
atlasMiR-42798-3p_CGG#4	0.12158819	0.00000000	0.01531388	0.05721834
atlasMiR-125880-5p_CGGG#4	0.11480716	0.00000000	0.02652272	0.03031808
atlasMiR-125880-3p_CGGG#4	0.1786627	0.0000000	0.0000000	0.0000000
atlasMiR-42822-3p_CGGGG#4	0.07677214	0.00000000	0.05581807	0.00000000
atlasMiR-42846-3p_CGGG#4	0.04057204	0.00000000	0.04912676	0.09457910
atlasMiR-125928-5p_CGG#4	0.09131307	0.00000000	0.04781330	0.00000000
atlasMiR-125928-3p_CGG#4	0.08536777	0.00000000	0.04409274	0.02472192
atlasMiR-42869-5p_CGGG#4	0.04602934	0.00000000	0.06621457	0.02272880
atlasMiR-42869-3p_CGGG#4	0.02819263	0.00000000	0.04982257	0.11600590
atlasMiR-42927-5p_CGGGG#3	0.072616581	0.000000000	0.055873562	0.007412129
atlasMiR-42927-3p_CGGGG#3	0.13960677	0.00000000	0.01586955	0.01888159
atlasMiR-126042-3p_CGGG#3	0.03178059	0.00000000	0.04376794	0.13020041
atlasMiR-42958_CGGGG#4	0.11357748	0.00000000	0.02790334	0.02665977
atlasMiR-42958-5p_CGGGG#4	0.03492412	0.00000000	0.07029872	0.02926363
atlasMiR-42958-3p_CGGGG#4	0.03127831	0.00000000	0.08050602	0.00000000
atlasMiR-43013-5p_CGGG#4	0.12022097	0.00000000	0.03169298	0.00000000
atlasMiR-43013-3p_CGGG#4	0.01006103	0.00000000	0.09205554	0.00000000
atlasMiR-43033-5p_CGGGG#4	0.03680560	0.82055052	0.04373186	0.02705446
atlasMiR-43033-3p_CGGGG#4	0.07452189	0.00000000	0.05662401	0.00000000
atlasMiR-43040-5p_CGG#3	0.09492677	0.00000000	0.04543043	0.00000000
atlasMiR-43040-3p_CGG#3	0.03580135	0.00000000	0.07783861	0.00000000
atlasMiR-43041-5p_CGGGG#3	0.12789761	0.00000000	0.01452882	0.04562729
atlasMiR-43041-3p_CGGGG#3	0.09794273	0.00000000	0.04375035	0.00000000
atlasMiR-126160-3p_CGGGG#4	0.09888626	0.00000000	0.03654763	0.02373435
atlasMiR-126160-5p_CGGGG#4	0.07456237	0.00000000	0.05653510	0.00000000
atlasMiR-43114-3p_CGGGG#4	0.04917739	0.00000000	0.06582831	0.01632222
atlasMiR-43168-3p_CGGG#4	0.03996797	0.00000000	0.06658649	0.03148902
atlasMiR-126262-5p_CGGGG#3	0.060306843	0.000000000	0.061690991	0.008887896
atlasMiR-126262-3p_CGGGG#3	0.05144208	0.00000000	0.06276963	0.02235454
atlasMiR-43199-5p_CGGGG#4	0.11526366	0.00000000	0.02780522	0.02215007
atlasMiR-43199-3p_CGGGG#4	0.123941393	0.000000000	0.026799364	0.008682651
atlasMiR-43258-5p_CGGG#3	0.03505609	0.00000000	0.06811900	0.03491978
atlasMiR-43258-3p_CGGG#3	0.04051350	0.00000000	0.05007076	0.08848936
atlasMiR-43268-5p_CGG#3	0.02824727	0.00000000	0.08161664	0.00000000
atlasMiR-43268-3p_CGG#3	0.06118506	0.00000000	0.05732851	0.02216599
atlasMiR-126349-5p_CGG#3	0.05388698	0.00000000	0.06753335	0.00000000
atlasMiR-126349-3p_CGG#3	0.10026377	0.00000000	0.03679337	0.01883470
atlasMiR-126390-3p_CGG#3	0.04713690	0.66858148	0.04593115	0.01451330
atlasMiR-126390-5p_CGG#3	0.017653089	0.000000000	0.085206888	0.007578042
atlasMiR-126399_CGG#4	0.03523866	0.00000000	0.05571654	0.07807143
atlasMiR-126399-5p_CGG#4	0.00000000	0.00000000	0.09689329	0.00000000
atlasMiR-126399-3p_CGG#4	0.08978677	0.81362463	0.02183929	0.00000000
atlasMiR-43325-5p_CGG#1	0.02696503	0.00000000	0.07761694	0.01586384
atlasMiR-43325-3p_CGG#1	0.034480628	0.000000000	0.005937194	0.256632188
atlasMiR-126407_CG#3	0.04294521	0.00000000	0.06930438	0.01413406
atlasMiR-126407-5p_CG#3	0.02624140	0.53823631	0.02516642	0.14324296
atlasMiR-126407-3p_CG#3	0.12892574	0.00000000	0.02608103	0.00000000
atlasMiR-126414-5p_CGGG#4	0.004076001	0.083572686	0.024089832	0.241711569
atlasMiR-126504-5p_CGGGG#3	0.05398496	0.00000000	0.05854728	0.03074799
atlasMiR-126504-3p_CGGGG#3	0.09105370	0.00000000	0.04683312	0.00000000
atlasMiR-126558-5p_CG#2	0.09707905	0.00000000	0.04352486	0.00000000
atlasMiR-126558-3p_CG#2	0.07903488	0.00000000	0.04875915	0.01646388
atlasMiR-126559_CGGGG#4	0.04103915	0.00000000	0.06767058	0.02327597
atlasMiR-126559-3p_CGGGG#4	0.105983988	1.019370070	0.006248439	0.000000000
atlasMiR-126559-5p_CGGGG#4	0.06986303	0.00000000	0.05834286	0.00000000
atlasMiR-43464_CGGGG#4	0.05479862	0.00000000	0.05591655	0.03788218
atlasMiR-43464-5p_CGGGG#4	0.05423906	0.00000000	0.05953516	0.02603188
atlasMiR-43464-3p_CGGGG#4	0.04228214	0.00000000	0.07337863	0.00000000
atlasMiR-43491_CGGGG#3	0.04872795	0.00000000	0.06984357	0.00000000
atlasMiR-43491-5p_CGGGG#3	0.12440160	0.00000000	0.02305124	0.01888159
atlasMiR-43491-3p_CGGGG#3	0.04649484	0.82055052	0.04102267	0.01413906
atlasMiR-43494-5p_CGG#5	0.06175202	0.00000000	0.05515442	0.02662852
atlasMiR-43494-3p_CGG#5	0.04137409	0.00000000	0.06011011	0.04872690
atlasMiR-43503-5p_CGGGG#3	0.12769213	0.00000000	0.02643165	0.00000000
atlasMiR-43503-3p_CGGGG#3	0.072323776	0.000000000	0.056419168	0.001269699
atlasMiR-126620-3p_CGGGG#4	0.01863286	0.00000000	0.07862168	0.02705446
atlasMiR-126620-5p_CGGGG#4	0.009325929	0.000000000	0.053933773	0.132985255
atlasMiR-126659-3p_CCGGG#4	0.10890924	0.00000000	0.03662279	0.00000000
atlasMiR-126659-5p_CCGGG#4	0.08405676	0.00000000	0.03759068	0.04480208
atlasMiR-43582-5p_CGG#3	0.10005836	0.00000000	0.02440994	0.06043609
atlasMiR-43582-3p_CGG#3	0.007476496	0.322851424	0.028687710	0.189597430
atlasMiR-126676-5p_CCGGG#4	0.14070975	0.00000000	0.01488118	0.01485115
atlasMiR-126676-3p_CCGGG#4	0.09990258	0.00000000	0.02362064	0.06334807
atlasMiR-43600-5p_CGG#5	0.08312795	0.00000000	0.04308458	0.02665977
atlasMiR-126704-3p_CG#3	0.07854409	0.00000000	0.03613968	0.06031381
atlasMiR-126704-5p_CG#3	0.10089816	0.00000000	0.04079035	0.00000000
atlasMiR-126715-3p_CGGGG#1	0.07688007	0.00000000	0.03578104	0.06480093
atlasMiR-126715-5p_CGGGG#1	0.10509591	0.00000000	0.03848039	0.00000000
atlasMiR-126718-5p_CGG#5	0.04204319	0.00000000	0.07303579	0.00000000
atlasMiR-126717-3p_CGG#5	0.03828194	0.00000000	0.05217659	0.08131692
atlasMiR-126725-5p_CGGG#3	0.04784612	0.32285142	0.05938493	0.00000000
atlasMiR-43624-5p_CGGGG#4	0.133495642	0.000000000	0.005332717	0.061724601
atlasMiR-43624-3p_CGGGG#4	0.088755527	0.000000000	0.045094954	0.007412129
atlasMiR-43625-5p_CGGGG#4	0.03504715	0.00000000	0.07188111	0.01687690
atlasMiR-43625-3p_CGGGG#4	0.05715483	0.00000000	0.06448031	0.00000000
atlasMiR-126740-3p_CGG#2	0.000000000	0.000000000	0.093113708	0.009591943
atlasMiR-126740-5p_CGG#2	0.00000000	0.00000000	0.07548712	0.07233715
atlasMiR-43630-5p_CGG#1	0.03445656	0.00000000	0.07687889	0.00000000
atlasMiR-43630-3p_CGG#1	0.04194278	0.00000000	0.03977559	0.11760154
atlasMiR-43631-5p_CGG#3	0.073711766	0.000000000	0.052694294	0.009136768
atlasMiR-43631-3p_CGG#3	0.11301705	0.00000000	0.03370265	0.00000000
atlasMiR-43633_CGG#5	0.02056462	0.00000000	0.07271430	0.04139144
atlasMiR-43633-5p_CGG#5	0.03475204	0.00000000	0.06828203	0.02942603
atlasMiR-43633-3p_CGG#5	0.004386651	0.000000000	0.078228833	0.053016560
atlasMiR-126742-3p_CGGG#1	0.052049956	0.000000000	0.003214066	0.227086653
atlasMiR-126742-5p_CGGG#1	0.03680692	0.00000000	0.07525747	0.00000000
atlasMiR-43649_CGGGG#4	0.02913760	0.00000000	0.07555880	0.01389455
atlasMiR-43649-5p_CGGGG#4	0.09436215	0.00000000	0.02820403	0.05514653
atlasMiR-43649-3p_CGGGG#4	0.11982674	0.00000000	0.02347263	0.02215007
atlasMiR-43669-3p_CGGG#4	0.0000000	1.0146619	0.0631933	0.0000000
atlasMiR-43671-5p_CGCGG#3	0.11290982	0.00000000	0.03335025	0.00000000
atlasMiR-43671-3p_CGCGG#3	0.04729365	0.00000000	0.06621822	0.01108082
atlasMiR-126842-3p_CGGGG#4	0.12427850	0.00000000	0.01997453	0.02534343
atlasMiR-126842-5p_CGGGG#4	0.153863080	0.000000000	0.007989316	0.010184896
atlasMiR-43782-5p_CGGGG#4	0.13172603	0.00000000	0.01688341	0.02172292
atlasMiR-43782-3p_CGGGG#4	0.06083151	0.00000000	0.05938584	0.00874481
atlasMiR-126916-3p_CGGGG#4	0.06813137	0.00000000	0.04545708	0.04412239
atlasMiR-126916-5p_CGGGG#4	0.07851465	0.00000000	0.05212443	0.00000000
atlasMiR-126918-5p_CCGGG#4	0.04497584	0.00000000	0.05832191	0.04315862
atlasMiR-126918-3p_CCGGG#4	0.07614896	0.00000000	0.04930540	0.01433698
atlasMiR-43836-5p_CGGGG#1	0.06349604	0.00000000	0.05204303	0.02926363
atlasMiR-43836-3p_CGGGG#1	0.10270363	0.00000000	0.03395849	0.01706341
atlasMiR-126961-5p_CGGGG#4	0.04087727	0.00000000	0.06652988	0.02145287
atlasMiR-126961-3p_CGGGG#4	0.08684590	0.00000000	0.03217307	0.05403054
atlasMiR-43878-5p_CGGG#3	0.12791274	0.00000000	0.01646527	0.02975009
atlasMiR-126987_CCGGG#2	0.04647889	0.00000000	0.05367483	0.05616033
atlasMiR-126987-3p_CCGGG#2	0.01596810	0.00000000	0.08615377	0.00000000
atlasMiR-126987-5p_CCGGG#2	0.10376084	0.00000000	0.02666531	0.04041487
atlasMiR-43889_CGGGG#4	0.04060231	0.68006115	0.05095136	0.00000000
atlasMiR-43889-5p_CGGGG#4	0.02145959	0.00000000	0.07378683	0.03282106
atlasMiR-43889-3p_CGGGG#4	0.080353570	0.000000000	0.048026754	0.009315114
atlasMiR-127023-5p_CGG#5	0.04901680	0.00000000	0.05701822	0.03847229
atlasMiR-127106-3p_CGGG#4	0.11384946	0.00000000	0.02572558	0.02311589
atlasMiR-127119-5p_CGG#5	0.03568487	0.00000000	0.07506113	0.00000000
atlasMiR-127119-3p_CGG#5	0.06410842	0.67082039	0.03818315	0.00000000
atlasMiR-44001_CCGGG#3	0.0715677556	0.0000000000	0.0551922847	0.0004641668
atlasMiR-44001-5p_CCGGG#3	0.05426495	0.00000000	0.05427998	0.03753170
atlasMiR-44001-3p_CCGGG#3	0.01289458	0.31918106	0.05072846	0.09496160
atlasMiR-44026-3p_CGGGG#1	0.04198457	0.00000000	0.07151427	0.00000000
atlasMiR-44028_CGGGG#1	0.03339294	0.00000000	0.07621666	0.00000000
atlasMiR-44028-5p_CGGGG#1	0.1008715	0.0000000	0.0392056	0.0000000
atlasMiR-44028-3p_CGGGG#1	0.04039786	0.00000000	0.06610798	0.02226328
atlasMiR-127143-3p_CGGG#3	0.0901981	0.0000000	0.0239628	0.0751426
atlasMiR-127143-5p_CGGG#3	0.02773641	0.00000000	0.04785254	0.11189325
atlasMiR-44066-5p_CGGGG#4	0.05956150	0.00000000	0.05431129	0.02662852
atlasMiR-44066-3p_CGGGG#4	0.07290231	0.00000000	0.05440164	0.00000000
atlasMiR-44074-5p_CGGGG#4	0.144446876	0.000000000	0.006995554	0.029079215
atlasMiR-44074-3p_CGGGG#4	0.06431529	0.00000000	0.04574741	0.04755907
atlasMiR-127205_CGG#3	0.07401132	0.00000000	0.03078126	0.08191244
atlasMiR-127205-5p_CGG#3	0.03873406	0.00000000	0.07310028	0.00000000
atlasMiR-127205-3p_CGG#3	0.04778180	0.00000000	0.04909134	0.06774403
atlasMiR-127268-5p_CGG#0	0.03624044	0.00000000	0.06474952	0.03445416
atlasMiR-127268-3p_CGG#0	0.045899069	0.000000000	0.003468995	0.233716181
atlasMiR-127277-5p_CGGGG#4	0.12058596	0.00000000	0.01306400	0.05344893
atlasMiR-127277-3p_CGGGG#4	0.09191639	0.00000000	0.03625545	0.02674138
atlasMiR-127289-3p_CGG#0	0.02941570	0.00000000	0.07802404	0.00000000
atlasMiR-127289-5p_CGG#0	0.11064645	0.32285142	0.01504421	0.02918169
atlasMiR-44169-5p_CGGGG#2	0.03776086	0.00000000	0.05978762	0.04844298
atlasMiR-44169-3p_CGGGG#2	0.03255583	0.00000000	0.07091242	0.01888754
atlasMiR-44170-5p_CGGGG#2	0.09080253	0.00000000	0.03245836	0.04204816
atlasMiR-44177-3p_CGGGG#4	0.05430199	0.00000000	0.06425937	0.00000000
atlasMiR-127314_CGGG#3	0.08882865	0.00000000	0.01155270	0.12028006
atlasMiR-127314-3p_CGGG#3	0.08007417	0.00000000	0.05009129	0.00000000
atlasMiR-127314-5p_CGGG#3	0.03519734	0.31809590	0.06460765	0.00000000
atlasMiR-44217-5p_CGG#0	0.00000000	0.00000000	0.09395619	0.00000000
atlasMiR-44217-3p_CGG#0	0.03179120	0.00000000	0.04251741	0.12114307
atlasMiR-127333-5p_CGGGG#4	0.05085819	0.00000000	0.06601969	0.00000000
atlasMiR-127333-3p_CGGGG#4	0.02610648	0.00000000	0.07957678	0.00000000
atlasMiR-127363-5p_CGG#3	0.05002723	0.67082039	0.04056965	0.01649884
atlasMiR-127363-3p_CGG#3	0.007690127	0.000000000	0.089653800	0.000000000
atlasMiR-44270-3p_CGGGG#4	0.125378194	0.543835301	0.007878616	0.000000000
atlasMiR-44300-5p_CGG#5	0.05591404	0.00000000	0.05271837	0.03729775
atlasMiR-44300-3p_CGG#5	0.03337773	0.00000000	0.06205126	0.04799515
atlasMiR-127438-3p_CGGGG#3	0.123162816	0.000000000	0.008328644	0.063912110
atlasMiR-127438-5p_CGGGG#3	0.03744917	0.00000000	0.07323354	0.00000000
atlasMiR-127447_CGG#4	0.08604888	0.00000000	0.03354973	0.04637612
atlasMiR-127447-3p_CGG#4	0.07323768	1.35111757	0.01075216	0.00000000
atlasMiR-127493-3p_CGGGG#3	0.06112951	0.00000000	0.06021407	0.00000000
atlasMiR-127496-5p_CGG#0	0.09675596	0.00000000	0.04065482	0.00000000
atlasMiR-127496-3p_CGG#0	0.06157159	0.00000000	0.05462159	0.01888159
atlasMiR-127537-5p_CGGGG#2	0.04728161	0.00000000	0.06769027	0.00000000
atlasMiR-127537-3p_CGGGG#2	0.08550056	0.68006115	0.01879313	0.02269100
atlasMiR-44428-5p_CGGGG#2	0.04614760	0.00000000	0.04394059	0.08677847
atlasMiR-44428-3p_CGGGG#2	0.02021453	0.00000000	0.07785779	0.01649884
atlasMiR-127596_CGGGG#4	0.08395810	1.01937007	0.01521549	0.00000000
atlasMiR-127596-5p_CGGGG#4	0.02118922	0.00000000	0.04473801	0.13259323
atlasMiR-127596-3p_CGGGG#4	0.007703064	0.000000000	0.084853415	0.015863839
atlasMiR-44482-5p_CGG#4	0.04774971	0.00000000	0.06728097	0.00000000
atlasMiR-44482-3p_CGG#4	0.07796809	0.00000000	0.04246425	0.02918749
atlasMiR-44490-5p_CG#2	0.02542083	0.00000000	0.06280006	0.05874098
atlasMiR-44491-5p_CGGGG#4	0.05118581	0.00000000	0.06511372	0.00000000
atlasMiR-44491-3p_CGGGG#4	0.11289073	0.00000000	0.01884754	0.04431607
atlasMiR-44509-5p_CGG#3	0.03011242	0.00000000	0.07665951	0.00000000
atlasMiR-44510_CGG#3	0.11610803	0.00000000	0.02935913	0.00000000
atlasMiR-44509-3p_CGG#3	0.03487039	0.00000000	0.05912164	0.05266040
atlasMiR-44510-5p_CGG#3	0.05370845	0.54383530	0.02598080	0.07226470
atlasMiR-44510-3p_CGG#3	0.03608378	0.00000000	0.06782500	0.01883476
atlasMiR-44515-5p_CCGGG#4	0.01366885	0.00000000	0.07442253	0.03886008
atlasMiR-44515-3p_CCGGG#4	0.11906679	0.00000000	0.02750257	0.00000000
atlasMiR-44546-5p_CG#2	0.07699105	0.00000000	0.03612173	0.05138273
atlasMiR-44546-3p_CG#2	0.04999279	0.00000000	0.04427081	0.07481228
atlasMiR-127667-3p_CCGGG#3	0.10744160	0.00000000	0.02619770	0.02662852
atlasMiR-127667-5p_CCGGG#3	0.10772273	0.32146444	0.01087522	0.04430015
atlasMiR-127671-5p_CGGGG#4	0.037053336	1.676600525	0.008355452	0.038162870
atlasMiR-127671-3p_CGGGG#4	0.10810952	0.00000000	0.02250371	0.03810761
atlasMiR-127689-5p_CGGGG#4	0.017723620	0.000000000	0.080654224	0.007412129
atlasMiR-127688-3p_CGGGG#4	0.01710937	0.00000000	0.02490852	0.20727478
atlasMiR-127688-5p_CGGGG#4	0.015701165	0.321464438	0.071514180	0.007439024
atlasMiR-127690-5p_CGGGG#3	0.08529499	0.00000000	0.04033476	0.01883476
atlasMiR-127690-3p_CGGGG#3	0.04466828	0.00000000	0.06787701	0.00000000
atlasMiR-127692-3p_CGG#5	0.01078273	0.00000000	0.08643202	0.00000000
atlasMiR-127692-5p_CGG#5	0.02002049	0.00000000	0.05451421	0.09567457
atlasMiR-127713-5p_CGGG#4	0.05955687	0.00000000	0.05552800	0.01470207
atlasMiR-127713-3p_CGGG#4	0.09398384	0.00000000	0.04077321	0.00000000
atlasMiR-44576-5p_CGGGG#4	0.13146546	0.00000000	0.02021745	0.00000000
atlasMiR-44576-3p_CGGGG#4	0.05990394	0.00000000	0.05942398	0.00000000
atlasMiR-44583-5p_CGGG#3	0.06264881	0.00000000	0.04159927	0.05808709
atlasMiR-44583-3p_CGGG#3	0.03229493	0.00000000	0.07448588	0.00000000
atlasMiR-127723_CGG#4	0.04548490	0.53823631	0.04622815	0.01413406
atlasMiR-127723-3p_CGG#4	0.01623174	0.00000000	0.06853113	0.05259225
atlasMiR-127723-5p_CGG#4	0.01817831	0.00000000	0.07599443	0.02215007
atlasMiR-44587-3p_CGG#3	0.05470080	0.00000000	0.06213815	0.00000000
atlasMiR-44588-5p_CGGGG#3	0.158127903	0.000000000	0.005364411	0.000000000
atlasMiR-44588-3p_CGGGG#3	0.12811164	0.00000000	0.02164583	0.00060893
atlasMiR-44593-5p_CGGGG#2	0.09458738	0.00000000	0.02615112	0.04992857
atlasMiR-44593-3p_CGGGG#2	0.08390967	0.00000000	0.04600313	0.00000000
atlasMiR-127749-5p_CCGGG#3	0.10204564	0.00000000	0.03335811	0.00953861
atlasMiR-127749-3p_CCGGG#3	0.10361127	0.00000000	0.02461756	0.03753170
atlasMiR-44620-5p_CGGGG#3	0.07129670	0.00000000	0.01716474	0.12720361
atlasMiR-44620-3p_CGGGG#3	0.02773743	0.00000000	0.06547564	0.04007890
atlasMiR-127763-3p_CCGGG#3	0.03205690	0.00000000	0.06695295	0.02621088
atlasMiR-127763-5p_CCGGG#3	0.02177812	0.00000000	0.00000000	0.28478878
atlasMiR-44685-5p_CGGGG#3	0.007938484	0.000000000	0.082947536	0.015986054
atlasMiR-44685-3p_CGGGG#3	0.08471784	0.00000000	0.04527430	0.00000000
atlasMiR-127810-3p_CGGGG#3	0.02329118	0.00000000	0.06464379	0.05100384
atlasMiR-44707-5p_CGGG#4	0.08269681	0.00000000	0.04636368	0.00000000
atlasMiR-44707-3p_CGGG#4	0.09436206	0.00000000	0.03237449	0.02706183
atlasMiR-44718-5p_CGGG#4	0.06039682	0.00000000	0.05149209	0.02507898
atlasMiR-44718-3p_CGGG#4	0.05428661	0.54726749	0.04451921	0.00000000
atlasMiR-127847-3p_CGGG#4	0.12667367	0.00000000	0.01568976	0.02308179
atlasMiR-44739_CGCGG#4	0.03071842	0.00000000	0.06939463	0.01883476
atlasMiR-44739-5p_CGCGG#4	0.02076807	0.00000000	0.07390373	0.02209135
atlasMiR-44739-3p_CGCGG#4	0.03437355	0.00000000	0.05402562	0.06631683
atlasMiR-44740-5p_CGG#3	0.01326542	0.00000000	0.07658983	0.02705446
atlasMiR-44740-3p_CGG#3	0.06078868	0.00000000	0.05056477	0.02690716
atlasMiR-127903-5p_CGGGG#4	0.04942922	0.00000000	0.06433250	0.00000000
atlasMiR-127903-3p_CGGGG#4	0.04155376	0.00000000	0.05790616	0.03819330
atlasMiR-127932-5p_CGGGG#1	0.0601965	0.0000000	0.0000000	0.2081554
atlasMiR-127932-3p_CGGGG#1	0.00000000	0.00000000	0.09138783	0.00000000
atlasMiR-127945-3p_CGG#3	0.07479439	0.00000000	0.04768424	0.00953861
atlasMiR-127945-5p_CGG#3	0.03347325	0.00000000	0.07296745	0.00000000
atlasMiR-127969_CGG#4	0.05196973	0.00000000	0.06279745	0.00000000
atlasMiR-127969-5p_CGG#4	0.06641767	0.00000000	0.03980117	0.05371423
atlasMiR-127969-3p_CGG#4	0.09474171	0.00000000	0.03480789	0.01609478
atlasMiR-44851-5p_CGCGG#4	0.097171029	1.014661864	0.005766178	0.000000000
atlasMiR-44851-3p_CGCGG#4	0.03414871	0.00000000	0.06087771	0.04136521
atlasMiR-127985-5p_CGGGG#4	0.09869134	0.31809590	0.01776373	0.03278944
atlasMiR-127985-3p_CGGGG#4	0.10626260	0.00000000	0.02362056	0.03297376
atlasMiR-44895-5p_CGGGG#4	0.05918421	0.67082039	0.03739813	0.00000000
atlasMiR-44895-3p_CGGGG#4	0.005772974	0.000000000	0.080143943	0.027680406
atlasMiR-128035_CGGGG#3	0.11988830	0.00000000	0.02529172	0.00000000
atlasMiR-128035-5p_CGGGG#3	0.11506278	0.00000000	0.02234015	0.01994834
atlasMiR-128055-3p_CGGGG#1	0.112066214	0.000000000	0.027065631	0.008906963
atlasMiR-128055-5p_CGGGG#1	0.02986245	0.00000000	0.04463190	0.10693545
atlasMiR-44912-5p_CGGGG#2	0.00000000	0.00000000	0.06578119	0.08989111
atlasMiR-44912-3p_CGGGG#2	0.07320721	0.00000000	0.05084830	0.00000000
atlasMiR-44913_CGCGG#4	0.13745302	0.00000000	0.01561124	0.00000000
atlasMiR-44913-5p_CGCGG#4	0.01174203	0.00000000	0.03507858	0.17628444
atlasMiR-44913-3p_CGCGG#4	0.12734935	0.00000000	0.02112739	0.00000000
atlasMiR-128068-3p_CGGG#4	0.09695819	0.00000000	0.03778518	0.00000000
atlasMiR-44937-5p_CGGGG#4	0.09879888	0.00000000	0.02917962	0.02705446
